"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"New Jersey"	"34"	"28 years"	"28"	"Female"	"F"	"2019"	"2019"	44	57113	77.0
	"New Jersey"	"34"	"28 years"	"28"	"Female"	"F"	"2020 "	"2020"	43	56940	75.5
	"New Jersey"	"34"	"29 years"	"29"	"Female"	"F"	"2013"	"2013"	37	55035	67.2
	"New Jersey"	"34"	"29 years"	"29"	"Female"	"F"	"2014"	"2014"	30	57347	52.3
	"New Jersey"	"34"	"29 years"	"29"	"Female"	"F"	"2015"	"2015"	35	57425	60.9
	"New Jersey"	"34"	"29 years"	"29"	"Female"	"F"	"2016"	"2016"	39	57041	68.4
	"New Jersey"	"34"	"29 years"	"29"	"Female"	"F"	"2017"	"2017"	49	56297	87.0
	"New Jersey"	"34"	"29 years"	"29"	"Female"	"F"	"2018"	"2018"	39	55612	70.1
	"New Jersey"	"34"	"29 years"	"29"	"Female"	"F"	"2019"	"2019"	46	57688	79.7
	"New Jersey"	"34"	"29 years"	"29"	"Female"	"F"	"2020 "	"2020"	52	57563	90.3
	"New Jersey"	"34"	"30 years"	"30"	"Female"	"F"	"2013"	"2013"	41	56629	72.4
	"New Jersey"	"34"	"30 years"	"30"	"Female"	"F"	"2014"	"2014"	30	56074	53.5
	"New Jersey"	"34"	"30 years"	"30"	"Female"	"F"	"2015"	"2015"	29	58134	49.9
	"New Jersey"	"34"	"30 years"	"30"	"Female"	"F"	"2016"	"2016"	49	57901	84.6
	"New Jersey"	"34"	"30 years"	"30"	"Female"	"F"	"2017"	"2017"	49	56769	86.3
	"New Jersey"	"34"	"30 years"	"30"	"Female"	"F"	"2018"	"2018"	54	55651	97.0
	"New Jersey"	"34"	"30 years"	"30"	"Female"	"F"	"2019"	"2019"	52	55742	93.3
	"New Jersey"	"34"	"30 years"	"30"	"Female"	"F"	"2020 "	"2020"	38	58545	64.9
	"New Jersey"	"34"	"31 years"	"31"	"Female"	"F"	"2013"	"2013"	42	57342	73.2
	"New Jersey"	"34"	"31 years"	"31"	"Female"	"F"	"2014"	"2014"	29	57282	50.6
	"New Jersey"	"34"	"31 years"	"31"	"Female"	"F"	"2015"	"2015"	26	56853	45.7
	"New Jersey"	"34"	"31 years"	"31"	"Female"	"F"	"2016"	"2016"	53	58593	90.5
	"New Jersey"	"34"	"31 years"	"31"	"Female"	"F"	"2017"	"2017"	57	58114	98.1
	"New Jersey"	"34"	"31 years"	"31"	"Female"	"F"	"2018"	"2018"	48	55838	86.0
	"New Jersey"	"34"	"31 years"	"31"	"Female"	"F"	"2019"	"2019"	51	55621	91.7
	"New Jersey"	"34"	"31 years"	"31"	"Female"	"F"	"2020 "	"2020"	63	56569	111.4
	"New Jersey"	"34"	"32 years"	"32"	"Female"	"F"	"2013"	"2013"	23	57437	40.0
	"New Jersey"	"34"	"32 years"	"32"	"Female"	"F"	"2014"	"2014"	29	58090	49.9
	"New Jersey"	"34"	"32 years"	"32"	"Female"	"F"	"2015"	"2015"	40	57758	69.3
	"New Jersey"	"34"	"32 years"	"32"	"Female"	"F"	"2016"	"2016"	49	57076	85.9
	"New Jersey"	"34"	"32 years"	"32"	"Female"	"F"	"2017"	"2017"	48	58563	82.0
	"New Jersey"	"34"	"32 years"	"32"	"Female"	"F"	"2018"	"2018"	54	57108	94.6
	"New Jersey"	"34"	"32 years"	"32"	"Female"	"F"	"2019"	"2019"	56	55877	100.2
	"New Jersey"	"34"	"32 years"	"32"	"Female"	"F"	"2020 "	"2020"	54	56285	95.9
	"New Jersey"	"34"	"33 years"	"33"	"Female"	"F"	"2013"	"2013"	38	59638	63.7
	"New Jersey"	"34"	"33 years"	"33"	"Female"	"F"	"2014"	"2014"	42	58104	72.3
	"New Jersey"	"34"	"33 years"	"33"	"Female"	"F"	"2015"	"2015"	37	58519	63.2
	"New Jersey"	"34"	"33 years"	"33"	"Female"	"F"	"2016"	"2016"	41	57976	70.7
	"New Jersey"	"34"	"33 years"	"33"	"Female"	"F"	"2017"	"2017"	48	57701	83.2
	"New Jersey"	"34"	"33 years"	"33"	"Female"	"F"	"2018"	"2018"	57	57777	98.7
	"New Jersey"	"34"	"33 years"	"33"	"Female"	"F"	"2019"	"2019"	60	57137	105.0
	"New Jersey"	"34"	"33 years"	"33"	"Female"	"F"	"2020 "	"2020"	58	56516	102.6
	"New Jersey"	"34"	"34 years"	"34"	"Female"	"F"	"2013"	"2013"	43	57315	75.0
	"New Jersey"	"34"	"34 years"	"34"	"Female"	"F"	"2014"	"2014"	31	60381	51.3
	"New Jersey"	"34"	"34 years"	"34"	"Female"	"F"	"2015"	"2015"	38	58583	64.9
	"New Jersey"	"34"	"34 years"	"34"	"Female"	"F"	"2016"	"2016"	53	58603	90.4
	"New Jersey"	"34"	"34 years"	"34"	"Female"	"F"	"2017"	"2017"	58	58767	98.7
	"New Jersey"	"34"	"34 years"	"34"	"Female"	"F"	"2018"	"2018"	60	56785	105.7
	"New Jersey"	"34"	"34 years"	"34"	"Female"	"F"	"2019"	"2019"	45	57844	77.8
	"New Jersey"	"34"	"34 years"	"34"	"Female"	"F"	"2020 "	"2020"	50	57599	86.8
	"New Jersey"	"34"	"35 years"	"35"	"Female"	"F"	"2013"	"2013"	53	56667	93.5
	"New Jersey"	"34"	"35 years"	"35"	"Female"	"F"	"2014"	"2014"	48	57902	82.9
	"New Jersey"	"34"	"35 years"	"35"	"Female"	"F"	"2015"	"2015"	60	60763	98.7
	"New Jersey"	"34"	"35 years"	"35"	"Female"	"F"	"2016"	"2016"	38	58413	65.1
	"New Jersey"	"34"	"35 years"	"35"	"Female"	"F"	"2017"	"2017"	46	59332	77.5
	"New Jersey"	"34"	"35 years"	"35"	"Female"	"F"	"2018"	"2018"	56	57900	96.7
	"New Jersey"	"34"	"35 years"	"35"	"Female"	"F"	"2019"	"2019"	53	56824	93.3
	"New Jersey"	"34"	"35 years"	"35"	"Female"	"F"	"2020 "	"2020"	74	58287	127.0
	"New Jersey"	"34"	"36 years"	"36"	"Female"	"F"	"2013"	"2013"	39	56798	68.7
	"New Jersey"	"34"	"36 years"	"36"	"Female"	"F"	"2014"	"2014"	36	57147	63.0
	"New Jersey"	"34"	"36 years"	"36"	"Female"	"F"	"2015"	"2015"	51	58292	87.5
	"New Jersey"	"34"	"36 years"	"36"	"Female"	"F"	"2016"	"2016"	53	60627	87.4
	"New Jersey"	"34"	"36 years"	"36"	"Female"	"F"	"2017"	"2017"	62	59325	104.5
	"New Jersey"	"34"	"36 years"	"36"	"Female"	"F"	"2018"	"2018"	52	58309	89.2
	"New Jersey"	"34"	"36 years"	"36"	"Female"	"F"	"2019"	"2019"	55	57794	95.2
	"New Jersey"	"34"	"36 years"	"36"	"Female"	"F"	"2020 "	"2020"	78	57005	136.8
	"New Jersey"	"34"	"37 years"	"37"	"Female"	"F"	"2013"	"2013"	34	55750	61.0
	"New Jersey"	"34"	"37 years"	"37"	"Female"	"F"	"2014"	"2014"	46	57273	80.3
	"New Jersey"	"34"	"37 years"	"37"	"Female"	"F"	"2015"	"2015"	38	57325	66.3
	"New Jersey"	"34"	"37 years"	"37"	"Female"	"F"	"2016"	"2016"	56	57879	96.8
	"New Jersey"	"34"	"37 years"	"37"	"Female"	"F"	"2017"	"2017"	65	60927	106.7
	"New Jersey"	"34"	"37 years"	"37"	"Female"	"F"	"2018"	"2018"	62	58354	106.2
	"New Jersey"	"34"	"37 years"	"37"	"Female"	"F"	"2019"	"2019"	54	58306	92.6
	"New Jersey"	"34"	"37 years"	"37"	"Female"	"F"	"2020 "	"2020"	73	57906	126.1
	"New Jersey"	"34"	"38 years"	"38"	"Female"	"F"	"2013"	"2013"	43	57648	74.6
	"New Jersey"	"34"	"38 years"	"38"	"Female"	"F"	"2014"	"2014"	40	56106	71.3
	"New Jersey"	"34"	"38 years"	"38"	"Female"	"F"	"2015"	"2015"	45	57497	78.3
	"New Jersey"	"34"	"38 years"	"38"	"Female"	"F"	"2016"	"2016"	55	56773	96.9
	"New Jersey"	"34"	"38 years"	"38"	"Female"	"F"	"2017"	"2017"	64	58691	109.0
	"New Jersey"	"34"	"38 years"	"38"	"Female"	"F"	"2018"	"2018"	62	60042	103.3
	"New Jersey"	"34"	"38 years"	"38"	"Female"	"F"	"2019"	"2019"	77	58265	132.2
	"New Jersey"	"34"	"38 years"	"38"	"Female"	"F"	"2020 "	"2020"	69	58411	118.1
	"New Jersey"	"34"	"39 years"	"39"	"Female"	"F"	"2013"	"2013"	53	56576	93.7
	"New Jersey"	"34"	"39 years"	"39"	"Female"	"F"	"2014"	"2014"	50	57962	86.3
	"New Jersey"	"34"	"39 years"	"39"	"Female"	"F"	"2015"	"2015"	43	56256	76.4
	"New Jersey"	"34"	"39 years"	"39"	"Female"	"F"	"2016"	"2016"	95	57123	166.3
	"New Jersey"	"34"	"39 years"	"39"	"Female"	"F"	"2017"	"2017"	56	57782	96.9
	"New Jersey"	"34"	"39 years"	"39"	"Female"	"F"	"2018"	"2018"	56	57817	96.9
	"New Jersey"	"34"	"39 years"	"39"	"Female"	"F"	"2019"	"2019"	61	59731	102.1
	"New Jersey"	"34"	"39 years"	"39"	"Female"	"F"	"2020 "	"2020"	67	58096	115.3
	"New Jersey"	"34"	"40 years"	"40"	"Female"	"F"	"2013"	"2013"	59	58001	101.7
	"New Jersey"	"34"	"40 years"	"40"	"Female"	"F"	"2014"	"2014"	51	56796	89.8
	"New Jersey"	"34"	"40 years"	"40"	"Female"	"F"	"2015"	"2015"	50	58069	86.1
	"New Jersey"	"34"	"40 years"	"40"	"Female"	"F"	"2016"	"2016"	75	55913	134.1
	"New Jersey"	"34"	"40 years"	"40"	"Female"	"F"	"2017"	"2017"	59	57396	102.8
	"New Jersey"	"34"	"40 years"	"40"	"Female"	"F"	"2018"	"2018"	64	56827	112.6
	"New Jersey"	"34"	"40 years"	"40"	"Female"	"F"	"2019"	"2019"	71	57337	123.8
	"New Jersey"	"34"	"40 years"	"40"	"Female"	"F"	"2020 "	"2020"	92	59581	154.4
	"New Jersey"	"34"	"41 years"	"41"	"Female"	"F"	"2013"	"2013"	74	60626	122.1
	"New Jersey"	"34"	"41 years"	"41"	"Female"	"F"	"2014"	"2014"	65	58302	111.5
	"New Jersey"	"34"	"41 years"	"41"	"Female"	"F"	"2015"	"2015"	65	56817	114.4
	"New Jersey"	"34"	"41 years"	"41"	"Female"	"F"	"2016"	"2016"	69	57873	119.2
	"New Jersey"	"34"	"41 years"	"41"	"Female"	"F"	"2017"	"2017"	69	56318	122.5
	"New Jersey"	"34"	"41 years"	"41"	"Female"	"F"	"2018"	"2018"	81	56367	143.7
	"New Jersey"	"34"	"41 years"	"41"	"Female"	"F"	"2019"	"2019"	75	56415	132.9
	"New Jersey"	"34"	"41 years"	"41"	"Female"	"F"	"2020 "	"2020"	67	57211	117.1
	"New Jersey"	"34"	"42 years"	"42"	"Female"	"F"	"2013"	"2013"	75	65169	115.1
	"New Jersey"	"34"	"42 years"	"42"	"Female"	"F"	"2014"	"2014"	96	60868	157.7
	"New Jersey"	"34"	"42 years"	"42"	"Female"	"F"	"2015"	"2015"	66	58169	113.5
	"New Jersey"	"34"	"42 years"	"42"	"Female"	"F"	"2016"	"2016"	54	56447	95.7
	"New Jersey"	"34"	"42 years"	"42"	"Female"	"F"	"2017"	"2017"	67	58195	115.1
	"New Jersey"	"34"	"42 years"	"42"	"Female"	"F"	"2018"	"2018"	63	55452	113.6
	"New Jersey"	"34"	"42 years"	"42"	"Female"	"F"	"2019"	"2019"	62	56183	110.4
	"New Jersey"	"34"	"42 years"	"42"	"Female"	"F"	"2020 "	"2020"	85	56390	150.7
	"New Jersey"	"34"	"43 years"	"43"	"Female"	"F"	"2013"	"2013"	98	67028	146.2
	"New Jersey"	"34"	"43 years"	"43"	"Female"	"F"	"2014"	"2014"	83	65163	127.4
	"New Jersey"	"34"	"43 years"	"43"	"Female"	"F"	"2015"	"2015"	74	60646	122.0
	"New Jersey"	"34"	"43 years"	"43"	"Female"	"F"	"2016"	"2016"	59	57653	102.3
	"New Jersey"	"34"	"43 years"	"43"	"Female"	"F"	"2017"	"2017"	70	56687	123.5
	"New Jersey"	"34"	"43 years"	"43"	"Female"	"F"	"2018"	"2018"	66	57183	115.4
	"New Jersey"	"34"	"43 years"	"43"	"Female"	"F"	"2019"	"2019"	63	54971	114.6
	"New Jersey"	"34"	"43 years"	"43"	"Female"	"F"	"2020 "	"2020"	94	55872	168.2
	"New Jersey"	"34"	"44 years"	"44"	"Female"	"F"	"2013"	"2013"	89	64650	137.7
	"New Jersey"	"34"	"44 years"	"44"	"Female"	"F"	"2014"	"2014"	98	67181	145.9
	"New Jersey"	"34"	"44 years"	"44"	"Female"	"F"	"2015"	"2015"	94	65025	144.6
	"New Jersey"	"34"	"44 years"	"44"	"Female"	"F"	"2016"	"2016"	87	60164	144.6
	"New Jersey"	"34"	"44 years"	"44"	"Female"	"F"	"2017"	"2017"	75	57692	130.0
	"New Jersey"	"34"	"44 years"	"44"	"Female"	"F"	"2018"	"2018"	83	55696	149.0
	"New Jersey"	"34"	"44 years"	"44"	"Female"	"F"	"2019"	"2019"	67	56795	118.0
	"New Jersey"	"34"	"44 years"	"44"	"Female"	"F"	"2020 "	"2020"	103	54854	187.8
	"New Jersey"	"34"	"45 years"	"45"	"Female"	"F"	"2013"	"2013"	110	64444	170.7
	"New Jersey"	"34"	"45 years"	"45"	"Female"	"F"	"2014"	"2014"	104	64746	160.6
	"New Jersey"	"34"	"45 years"	"45"	"Female"	"F"	"2015"	"2015"	92	66985	137.3
	"New Jersey"	"34"	"45 years"	"45"	"Female"	"F"	"2016"	"2016"	106	64250	165.0
	"New Jersey"	"34"	"45 years"	"45"	"Female"	"F"	"2017"	"2017"	99	60414	163.9
	"New Jersey"	"34"	"45 years"	"45"	"Female"	"F"	"2018"	"2018"	85	56660	150.0
	"New Jersey"	"34"	"45 years"	"45"	"Female"	"F"	"2019"	"2019"	89	55206	161.2
	"New Jersey"	"34"	"45 years"	"45"	"Female"	"F"	"2020 "	"2020"	116	56597	205.0
	"New Jersey"	"34"	"46 years"	"46"	"Female"	"F"	"2013"	"2013"	114	65608	173.8
	"New Jersey"	"34"	"46 years"	"46"	"Female"	"F"	"2014"	"2014"	115	64540	178.2
	"New Jersey"	"34"	"46 years"	"46"	"Female"	"F"	"2015"	"2015"	105	64531	162.7
	"New Jersey"	"34"	"46 years"	"46"	"Female"	"F"	"2016"	"2016"	119	66383	179.3
	"New Jersey"	"34"	"46 years"	"46"	"Female"	"F"	"2017"	"2017"	117	64819	180.5
	"New Jersey"	"34"	"46 years"	"46"	"Female"	"F"	"2018"	"2018"	108	59319	182.1
	"New Jersey"	"34"	"46 years"	"46"	"Female"	"F"	"2019"	"2019"	102	56259	181.3
	"New Jersey"	"34"	"46 years"	"46"	"Female"	"F"	"2020 "	"2020"	131	55027	238.1
	"New Jersey"	"34"	"47 years"	"47"	"Female"	"F"	"2013"	"2013"	141	67503	208.9
	"New Jersey"	"34"	"47 years"	"47"	"Female"	"F"	"2014"	"2014"	126	65512	192.3
	"New Jersey"	"34"	"47 years"	"47"	"Female"	"F"	"2015"	"2015"	118	64199	183.8
	"New Jersey"	"34"	"47 years"	"47"	"Female"	"F"	"2016"	"2016"	143	63734	224.4
	"New Jersey"	"34"	"47 years"	"47"	"Female"	"F"	"2017"	"2017"	118	66277	178.0
	"New Jersey"	"34"	"47 years"	"47"	"Female"	"F"	"2018"	"2018"	119	63549	187.3
	"New Jersey"	"34"	"47 years"	"47"	"Female"	"F"	"2019"	"2019"	96	58873	163.1
	"New Jersey"	"34"	"47 years"	"47"	"Female"	"F"	"2020 "	"2020"	123	55917	220.0
	"New Jersey"	"34"	"48 years"	"48"	"Female"	"F"	"2013"	"2013"	146	70962	205.7
	"New Jersey"	"34"	"48 years"	"48"	"Female"	"F"	"2014"	"2014"	140	67349	207.9
	"New Jersey"	"34"	"48 years"	"48"	"Female"	"F"	"2015"	"2015"	145	65186	222.4
	"New Jersey"	"34"	"48 years"	"48"	"Female"	"F"	"2016"	"2016"	129	63457	203.3
	"New Jersey"	"34"	"48 years"	"48"	"Female"	"F"	"2017"	"2017"	144	63935	225.2
	"New Jersey"	"34"	"48 years"	"48"	"Female"	"F"	"2018"	"2018"	113	65058	173.7
	"New Jersey"	"34"	"48 years"	"48"	"Female"	"F"	"2019"	"2019"	136	63055	215.7
	"New Jersey"	"34"	"48 years"	"48"	"Female"	"F"	"2020 "	"2020"	156	58545	266.5
	"New Jersey"	"34"	"49 years"	"49"	"Female"	"F"	"2013"	"2013"	171	71869	237.9
	"New Jersey"	"34"	"49 years"	"49"	"Female"	"F"	"2014"	"2014"	164	70691	232.0
	"New Jersey"	"34"	"49 years"	"49"	"Female"	"F"	"2015"	"2015"	139	66858	207.9
	"New Jersey"	"34"	"49 years"	"49"	"Female"	"F"	"2016"	"2016"	149	64296	231.7
	"New Jersey"	"34"	"49 years"	"49"	"Female"	"F"	"2017"	"2017"	133	63466	209.6
	"New Jersey"	"34"	"49 years"	"49"	"Female"	"F"	"2018"	"2018"	130	62717	207.3
	"New Jersey"	"34"	"49 years"	"49"	"Female"	"F"	"2019"	"2019"	159	64360	247.0
	"New Jersey"	"34"	"49 years"	"49"	"Female"	"F"	"2020 "	"2020"	153	62486	244.9
	"New Jersey"	"34"	"50 years"	"50"	"Female"	"F"	"2013"	"2013"	203	70980	286.0
	"New Jersey"	"34"	"50 years"	"50"	"Female"	"F"	"2014"	"2014"	178	71663	248.4
	"New Jersey"	"34"	"50 years"	"50"	"Female"	"F"	"2015"	"2015"	159	70152	226.7
	"New Jersey"	"34"	"50 years"	"50"	"Female"	"F"	"2016"	"2016"	174	66041	263.5
	"New Jersey"	"34"	"50 years"	"50"	"Female"	"F"	"2017"	"2017"	181	64416	281.0
	"New Jersey"	"34"	"50 years"	"50"	"Female"	"F"	"2018"	"2018"	145	62242	233.0
	"New Jersey"	"34"	"50 years"	"50"	"Female"	"F"	"2019"	"2019"	143	62159	230.1
	"New Jersey"	"34"	"50 years"	"50"	"Female"	"F"	"2020 "	"2020"	165	63875	258.3
	"New Jersey"	"34"	"51 years"	"51"	"Female"	"F"	"2013"	"2013"	202	69963	288.7
	"New Jersey"	"34"	"51 years"	"51"	"Female"	"F"	"2014"	"2014"	190	70639	269.0
	"New Jersey"	"34"	"51 years"	"51"	"Female"	"F"	"2015"	"2015"	193	71011	271.8
	"New Jersey"	"34"	"51 years"	"51"	"Female"	"F"	"2016"	"2016"	218	69179	315.1
	"New Jersey"	"34"	"51 years"	"51"	"Female"	"F"	"2017"	"2017"	167	65612	254.5
	"New Jersey"	"34"	"51 years"	"51"	"Female"	"F"	"2018"	"2018"	188	63203	297.5
	"New Jersey"	"34"	"51 years"	"51"	"Female"	"F"	"2019"	"2019"	159	61674	257.8
	"New Jersey"	"34"	"51 years"	"51"	"Female"	"F"	"2020 "	"2020"	195	61612	316.5
	"New Jersey"	"34"	"52 years"	"52"	"Female"	"F"	"2013"	"2013"	227	70743	320.9
	"New Jersey"	"34"	"52 years"	"52"	"Female"	"F"	"2014"	"2014"	224	69667	321.5
	"New Jersey"	"34"	"52 years"	"52"	"Female"	"F"	"2015"	"2015"	216	70081	308.2
	"New Jersey"	"34"	"52 years"	"52"	"Female"	"F"	"2016"	"2016"	215	70065	306.9
	"New Jersey"	"34"	"52 years"	"52"	"Female"	"F"	"2017"	"2017"	216	68863	313.7
	"New Jersey"	"34"	"52 years"	"52"	"Female"	"F"	"2018"	"2018"	196	64424	304.2
	"New Jersey"	"34"	"52 years"	"52"	"Female"	"F"	"2019"	"2019"	189	62439	302.7
	"New Jersey"	"34"	"52 years"	"52"	"Female"	"F"	"2020 "	"2020"	218	61127	356.6
	"New Jersey"	"34"	"53 years"	"53"	"Female"	"F"	"2013"	"2013"	209	71073	294.1
	"New Jersey"	"34"	"53 years"	"53"	"Female"	"F"	"2014"	"2014"	234	70253	333.1
	"New Jersey"	"34"	"53 years"	"53"	"Female"	"F"	"2015"	"2015"	248	69108	358.9
	"New Jersey"	"34"	"53 years"	"53"	"Female"	"F"	"2016"	"2016"	215	69139	311.0
	"New Jersey"	"34"	"53 years"	"53"	"Female"	"F"	"2017"	"2017"	214	69652	307.2
	"New Jersey"	"34"	"53 years"	"53"	"Female"	"F"	"2018"	"2018"	231	67603	341.7
	"New Jersey"	"34"	"53 years"	"53"	"Female"	"F"	"2019"	"2019"	217	63729	340.5
	"New Jersey"	"34"	"53 years"	"53"	"Female"	"F"	"2020 "	"2020"	246	61808	398.0
	"New Jersey"	"34"	"54 years"	"54"	"Female"	"F"	"2013"	"2013"	246	69187	355.6
	"New Jersey"	"34"	"54 years"	"54"	"Female"	"F"	"2014"	"2014"	242	70588	342.8
	"New Jersey"	"34"	"54 years"	"54"	"Female"	"F"	"2015"	"2015"	248	69725	355.7
	"New Jersey"	"34"	"54 years"	"54"	"Female"	"F"	"2016"	"2016"	239	68125	350.8
	"New Jersey"	"34"	"54 years"	"54"	"Female"	"F"	"2017"	"2017"	247	68845	358.8
	"New Jersey"	"34"	"54 years"	"54"	"Female"	"F"	"2018"	"2018"	258	68310	377.7
	"New Jersey"	"34"	"54 years"	"54"	"Female"	"F"	"2019"	"2019"	208	66568	312.5
	"New Jersey"	"34"	"54 years"	"54"	"Female"	"F"	"2020 "	"2020"	234	62941	371.8
	"New Jersey"	"34"	"55 years"	"55"	"Female"	"F"	"2013"	"2013"	248	68355	362.8
	"New Jersey"	"34"	"55 years"	"55"	"Female"	"F"	"2014"	"2014"	245	68732	356.5
	"New Jersey"	"34"	"55 years"	"55"	"Female"	"F"	"2015"	"2015"	233	69970	333.0
	"New Jersey"	"34"	"55 years"	"55"	"Female"	"F"	"2016"	"2016"	265	68603	386.3
	"New Jersey"	"34"	"55 years"	"55"	"Female"	"F"	"2017"	"2017"	273	67629	403.7
	"New Jersey"	"34"	"55 years"	"55"	"Female"	"F"	"2018"	"2018"	256	67466	379.5
	"New Jersey"	"34"	"55 years"	"55"	"Female"	"F"	"2019"	"2019"	262	67344	389.0
	"New Jersey"	"34"	"55 years"	"55"	"Female"	"F"	"2020 "	"2020"	314	65746	477.6
	"New Jersey"	"34"	"56 years"	"56"	"Female"	"F"	"2013"	"2013"	260	67098	387.5
	"New Jersey"	"34"	"56 years"	"56"	"Female"	"F"	"2014"	"2014"	271	67917	399.0
	"New Jersey"	"34"	"56 years"	"56"	"Female"	"F"	"2015"	"2015"	287	68025	421.9
	"New Jersey"	"34"	"56 years"	"56"	"Female"	"F"	"2016"	"2016"	285	68763	414.5
	"New Jersey"	"34"	"56 years"	"56"	"Female"	"F"	"2017"	"2017"	287	68224	420.7
	"New Jersey"	"34"	"56 years"	"56"	"Female"	"F"	"2018"	"2018"	286	66106	432.6
	"New Jersey"	"34"	"56 years"	"56"	"Female"	"F"	"2019"	"2019"	262	66413	394.5
	"New Jersey"	"34"	"56 years"	"56"	"Female"	"F"	"2020 "	"2020"	327	66410	492.4
	"New Jersey"	"34"	"57 years"	"57"	"Female"	"F"	"2013"	"2013"	290	64490	449.7
	"New Jersey"	"34"	"57 years"	"57"	"Female"	"F"	"2014"	"2014"	327	66570	491.2
	"New Jersey"	"34"	"57 years"	"57"	"Female"	"F"	"2015"	"2015"	306	67284	454.8
	"New Jersey"	"34"	"57 years"	"57"	"Female"	"F"	"2016"	"2016"	285	66806	426.6
	"New Jersey"	"34"	"57 years"	"57"	"Female"	"F"	"2017"	"2017"	297	68087	436.2
	"New Jersey"	"34"	"57 years"	"57"	"Female"	"F"	"2018"	"2018"	299	66936	446.7
	"New Jersey"	"34"	"57 years"	"57"	"Female"	"F"	"2019"	"2019"	307	65119	471.4
	"New Jersey"	"34"	"57 years"	"57"	"Female"	"F"	"2020 "	"2020"	357	65568	544.5
	"New Jersey"	"34"	"58 years"	"58"	"Female"	"F"	"2013"	"2013"	294	63163	465.5
	"New Jersey"	"34"	"58 years"	"58"	"Female"	"F"	"2014"	"2014"	312	63842	488.7
	"New Jersey"	"34"	"58 years"	"58"	"Female"	"F"	"2015"	"2015"	288	65871	437.2
	"New Jersey"	"34"	"58 years"	"58"	"Female"	"F"	"2016"	"2016"	329	66081	497.9
	"New Jersey"	"34"	"58 years"	"58"	"Female"	"F"	"2017"	"2017"	318	66308	479.6
	"New Jersey"	"34"	"58 years"	"58"	"Female"	"F"	"2018"	"2018"	336	66642	504.2
	"New Jersey"	"34"	"58 years"	"58"	"Female"	"F"	"2019"	"2019"	316	65843	479.9
	"New Jersey"	"34"	"58 years"	"58"	"Female"	"F"	"2020 "	"2020"	358	64161	558.0
	"New Jersey"	"34"	"59 years"	"59"	"Female"	"F"	"2013"	"2013"	275	59365	463.2
	"New Jersey"	"34"	"59 years"	"59"	"Female"	"F"	"2014"	"2014"	328	62586	524.1
	"New Jersey"	"34"	"59 years"	"59"	"Female"	"F"	"2015"	"2015"	315	63115	499.1
	"New Jersey"	"34"	"59 years"	"59"	"Female"	"F"	"2016"	"2016"	346	64751	534.4
	"New Jersey"	"34"	"59 years"	"59"	"Female"	"F"	"2017"	"2017"	336	65470	513.2
	"New Jersey"	"34"	"59 years"	"59"	"Female"	"F"	"2018"	"2018"	373	64908	574.7
	"New Jersey"	"34"	"59 years"	"59"	"Female"	"F"	"2019"	"2019"	337	65575	513.9
	"New Jersey"	"34"	"59 years"	"59"	"Female"	"F"	"2020 "	"2020"	449	64763	693.3
	"New Jersey"	"34"	"60 years"	"60"	"Female"	"F"	"2013"	"2013"	340	56938	597.1
	"New Jersey"	"34"	"60 years"	"60"	"Female"	"F"	"2014"	"2014"	332	58681	565.8
	"New Jersey"	"34"	"60 years"	"60"	"Female"	"F"	"2015"	"2015"	325	61956	524.6
	"New Jersey"	"34"	"60 years"	"60"	"Female"	"F"	"2016"	"2016"	368	62088	592.7
	"New Jersey"	"34"	"60 years"	"60"	"Female"	"F"	"2017"	"2017"	387	64006	604.6
	"New Jersey"	"34"	"60 years"	"60"	"Female"	"F"	"2018"	"2018"	382	63978	597.1
	"New Jersey"	"34"	"60 years"	"60"	"Female"	"F"	"2019"	"2019"	330	63704	518.0
	"New Jersey"	"34"	"60 years"	"60"	"Female"	"F"	"2020 "	"2020"	449	64485	696.3
	"New Jersey"	"34"	"61 years"	"61"	"Female"	"F"	"2013"	"2013"	321	54209	592.2
	"New Jersey"	"34"	"61 years"	"61"	"Female"	"F"	"2014"	"2014"	367	56185	653.2
	"New Jersey"	"34"	"61 years"	"61"	"Female"	"F"	"2015"	"2015"	351	57948	605.7
	"New Jersey"	"34"	"61 years"	"61"	"Female"	"F"	"2016"	"2016"	332	60710	546.9
	"New Jersey"	"34"	"61 years"	"61"	"Female"	"F"	"2017"	"2017"	405	61456	659.0
	"New Jersey"	"34"	"61 years"	"61"	"Female"	"F"	"2018"	"2018"	413	62402	661.8
	"New Jersey"	"34"	"61 years"	"61"	"Female"	"F"	"2019"	"2019"	370	62669	590.4
	"New Jersey"	"34"	"61 years"	"61"	"Female"	"F"	"2020 "	"2020"	492	62475	787.5
	"New Jersey"	"34"	"62 years"	"62"	"Female"	"F"	"2013"	"2013"	317	52703	601.5
	"New Jersey"	"34"	"62 years"	"62"	"Female"	"F"	"2014"	"2014"	395	53458	738.9
	"New Jersey"	"34"	"62 years"	"62"	"Female"	"F"	"2015"	"2015"	413	55415	745.3
	"New Jersey"	"34"	"62 years"	"62"	"Female"	"F"	"2016"	"2016"	361	56763	636.0
	"New Jersey"	"34"	"62 years"	"62"	"Female"	"F"	"2017"	"2017"	422	59901	704.5
	"New Jersey"	"34"	"62 years"	"62"	"Female"	"F"	"2018"	"2018"	406	59776	679.2
