"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"New Mexico"	"35"	"41 years"	"41"	"Male"	"M"	"2020 "	"2020"	72	12493	576.3
	"New Mexico"	"35"	"42 years"	"42"	"Male"	"M"	"2013"	"2013"	54	12636	427.4
	"New Mexico"	"35"	"42 years"	"42"	"Male"	"M"	"2014"	"2014"	42	11990	350.3
	"New Mexico"	"35"	"42 years"	"42"	"Male"	"M"	"2015"	"2015"	51	11389	447.8
	"New Mexico"	"35"	"42 years"	"42"	"Male"	"M"	"2016"	"2016"	52	11276	461.2
	"New Mexico"	"35"	"42 years"	"42"	"Male"	"M"	"2017"	"2017"	48	11753	408.4
	"New Mexico"	"35"	"42 years"	"42"	"Male"	"M"	"2018"	"2018"	60	11649	515.1
	"New Mexico"	"35"	"42 years"	"42"	"Male"	"M"	"2019"	"2019"	58	11921	486.5
	"New Mexico"	"35"	"42 years"	"42"	"Male"	"M"	"2020 "	"2020"	74	12134	609.9
	"New Mexico"	"35"	"43 years"	"43"	"Male"	"M"	"2013"	"2013"	51	12720	400.9
	"New Mexico"	"35"	"43 years"	"43"	"Male"	"M"	"2014"	"2014"	71	12347	575.0
	"New Mexico"	"35"	"43 years"	"43"	"Male"	"M"	"2015"	"2015"	51	11794	432.4
	"New Mexico"	"35"	"43 years"	"43"	"Male"	"M"	"2016"	"2016"	49	11162	439.0
	"New Mexico"	"35"	"43 years"	"43"	"Male"	"M"	"2017"	"2017"	58	11106	522.2
	"New Mexico"	"35"	"43 years"	"43"	"Male"	"M"	"2018"	"2018"	52	11639	446.8
	"New Mexico"	"35"	"43 years"	"43"	"Male"	"M"	"2019"	"2019"	60	11607	516.9
	"New Mexico"	"35"	"43 years"	"43"	"Male"	"M"	"2020 "	"2020"	79	11925	662.5
	"New Mexico"	"35"	"44 years"	"44"	"Male"	"M"	"2013"	"2013"	50	12147	411.6
	"New Mexico"	"35"	"44 years"	"44"	"Male"	"M"	"2014"	"2014"	64	12615	507.3
	"New Mexico"	"35"	"44 years"	"44"	"Male"	"M"	"2015"	"2015"	76	12263	619.8
	"New Mexico"	"35"	"44 years"	"44"	"Male"	"M"	"2016"	"2016"	46	11752	391.4
	"New Mexico"	"35"	"44 years"	"44"	"Male"	"M"	"2017"	"2017"	42	11302	371.6
	"New Mexico"	"35"	"44 years"	"44"	"Male"	"M"	"2018"	"2018"	53	11149	475.4
	"New Mexico"	"35"	"44 years"	"44"	"Male"	"M"	"2019"	"2019"	63	11664	540.1
	"New Mexico"	"35"	"44 years"	"44"	"Male"	"M"	"2020 "	"2020"	66	11665	565.8
	"New Mexico"	"35"	"45 years"	"45"	"Male"	"M"	"2013"	"2013"	38	11811	321.7
	"New Mexico"	"35"	"45 years"	"45"	"Male"	"M"	"2014"	"2014"	50	12040	415.3
	"New Mexico"	"35"	"45 years"	"45"	"Male"	"M"	"2015"	"2015"	62	12527	494.9
	"New Mexico"	"35"	"45 years"	"45"	"Male"	"M"	"2016"	"2016"	52	12143	428.2
	"New Mexico"	"35"	"45 years"	"45"	"Male"	"M"	"2017"	"2017"	44	11626	378.5
	"New Mexico"	"35"	"45 years"	"45"	"Male"	"M"	"2018"	"2018"	49	11198	437.6
	"New Mexico"	"35"	"45 years"	"45"	"Male"	"M"	"2019"	"2019"	57	11111	513.0
	"New Mexico"	"35"	"45 years"	"45"	"Male"	"M"	"2020 "	"2020"	65	11591	560.8
	"New Mexico"	"35"	"46 years"	"46"	"Male"	"M"	"2013"	"2013"	61	11884	513.3
	"New Mexico"	"35"	"46 years"	"46"	"Male"	"M"	"2014"	"2014"	63	11641	541.2
	"New Mexico"	"35"	"46 years"	"46"	"Male"	"M"	"2015"	"2015"	64	11935	536.2
	"New Mexico"	"35"	"46 years"	"46"	"Male"	"M"	"2016"	"2016"	75	12440	602.9
	"New Mexico"	"35"	"46 years"	"46"	"Male"	"M"	"2017"	"2017"	71	12178	583.0
	"New Mexico"	"35"	"46 years"	"46"	"Male"	"M"	"2018"	"2018"	71	11666	608.6
	"New Mexico"	"35"	"46 years"	"46"	"Male"	"M"	"2019"	"2019"	69	11169	617.8
	"New Mexico"	"35"	"46 years"	"46"	"Male"	"M"	"2020 "	"2020"	91	11013	826.3
	"New Mexico"	"35"	"47 years"	"47"	"Male"	"M"	"2013"	"2013"	59	11978	492.6
	"New Mexico"	"35"	"47 years"	"47"	"Male"	"M"	"2014"	"2014"	71	11795	601.9
	"New Mexico"	"35"	"47 years"	"47"	"Male"	"M"	"2015"	"2015"	62	11570	535.9
	"New Mexico"	"35"	"47 years"	"47"	"Male"	"M"	"2016"	"2016"	57	11837	481.5
	"New Mexico"	"35"	"47 years"	"47"	"Male"	"M"	"2017"	"2017"	77	12191	631.6
	"New Mexico"	"35"	"47 years"	"47"	"Male"	"M"	"2018"	"2018"	73	12122	602.2
	"New Mexico"	"35"	"47 years"	"47"	"Male"	"M"	"2019"	"2019"	76	11577	656.5
	"New Mexico"	"35"	"47 years"	"47"	"Male"	"M"	"2020 "	"2020"	84	11175	751.7
	"New Mexico"	"35"	"48 years"	"48"	"Male"	"M"	"2013"	"2013"	64	13052	490.3
	"New Mexico"	"35"	"48 years"	"48"	"Male"	"M"	"2014"	"2014"	77	11783	653.5
	"New Mexico"	"35"	"48 years"	"48"	"Male"	"M"	"2015"	"2015"	95	11606	818.5
	"New Mexico"	"35"	"48 years"	"48"	"Male"	"M"	"2016"	"2016"	73	11517	633.8
	"New Mexico"	"35"	"48 years"	"48"	"Male"	"M"	"2017"	"2017"	80	11745	681.1
	"New Mexico"	"35"	"48 years"	"48"	"Male"	"M"	"2018"	"2018"	73	12153	600.7
	"New Mexico"	"35"	"48 years"	"48"	"Male"	"M"	"2019"	"2019"	77	12064	638.3
	"New Mexico"	"35"	"48 years"	"48"	"Male"	"M"	"2020 "	"2020"	104	11492	905.0
	"New Mexico"	"35"	"49 years"	"49"	"Male"	"M"	"2013"	"2013"	83	13247	626.6
	"New Mexico"	"35"	"49 years"	"49"	"Male"	"M"	"2014"	"2014"	85	12869	660.5
	"New Mexico"	"35"	"49 years"	"49"	"Male"	"M"	"2015"	"2015"	86	11661	737.5
	"New Mexico"	"35"	"49 years"	"49"	"Male"	"M"	"2016"	"2016"	78	11486	679.1
	"New Mexico"	"35"	"49 years"	"49"	"Male"	"M"	"2017"	"2017"	73	11355	642.9
	"New Mexico"	"35"	"49 years"	"49"	"Male"	"M"	"2018"	"2018"	72	11680	616.4
	"New Mexico"	"35"	"49 years"	"49"	"Male"	"M"	"2019"	"2019"	79	12038	656.3
	"New Mexico"	"35"	"49 years"	"49"	"Male"	"M"	"2020 "	"2020"	115	11952	962.2
	"New Mexico"	"35"	"50 years"	"50"	"Male"	"M"	"2013"	"2013"	112	13693	817.9
	"New Mexico"	"35"	"50 years"	"50"	"Male"	"M"	"2014"	"2014"	85	13086	649.5
	"New Mexico"	"35"	"50 years"	"50"	"Male"	"M"	"2015"	"2015"	85	12694	669.6
	"New Mexico"	"35"	"50 years"	"50"	"Male"	"M"	"2016"	"2016"	80	11568	691.6
	"New Mexico"	"35"	"50 years"	"50"	"Male"	"M"	"2017"	"2017"	89	11484	775.0
	"New Mexico"	"35"	"50 years"	"50"	"Male"	"M"	"2018"	"2018"	77	11286	682.3
	"New Mexico"	"35"	"50 years"	"50"	"Male"	"M"	"2019"	"2019"	83	11582	716.6
	"New Mexico"	"35"	"50 years"	"50"	"Male"	"M"	"2020 "	"2020"	93	11906	781.1
	"New Mexico"	"35"	"51 years"	"51"	"Male"	"M"	"2013"	"2013"	100	14297	699.4
	"New Mexico"	"35"	"51 years"	"51"	"Male"	"M"	"2014"	"2014"	119	13591	875.6
	"New Mexico"	"35"	"51 years"	"51"	"Male"	"M"	"2015"	"2015"	80	12929	618.8
	"New Mexico"	"35"	"51 years"	"51"	"Male"	"M"	"2016"	"2016"	89	12646	703.8
	"New Mexico"	"35"	"51 years"	"51"	"Male"	"M"	"2017"	"2017"	96	11518	833.5
	"New Mexico"	"35"	"51 years"	"51"	"Male"	"M"	"2018"	"2018"	79	11446	690.2
	"New Mexico"	"35"	"51 years"	"51"	"Male"	"M"	"2019"	"2019"	109	11248	969.1
	"New Mexico"	"35"	"51 years"	"51"	"Male"	"M"	"2020 "	"2020"	100	11513	868.6
	"New Mexico"	"35"	"52 years"	"52"	"Male"	"M"	"2013"	"2013"	101	14336	704.5
	"New Mexico"	"35"	"52 years"	"52"	"Male"	"M"	"2014"	"2014"	104	14117	736.7
	"New Mexico"	"35"	"52 years"	"52"	"Male"	"M"	"2015"	"2015"	116	13414	864.8
	"New Mexico"	"35"	"52 years"	"52"	"Male"	"M"	"2016"	"2016"	78	12818	608.5
	"New Mexico"	"35"	"52 years"	"52"	"Male"	"M"	"2017"	"2017"	96	12443	771.5
	"New Mexico"	"35"	"52 years"	"52"	"Male"	"M"	"2018"	"2018"	90	11442	786.6
	"New Mexico"	"35"	"52 years"	"52"	"Male"	"M"	"2019"	"2019"	79	11328	697.4
	"New Mexico"	"35"	"52 years"	"52"	"Male"	"M"	"2020 "	"2020"	104	11171	931.0
	"New Mexico"	"35"	"53 years"	"53"	"Male"	"M"	"2013"	"2013"	104	14402	722.1
	"New Mexico"	"35"	"53 years"	"53"	"Male"	"M"	"2014"	"2014"	89	14264	623.9
	"New Mexico"	"35"	"53 years"	"53"	"Male"	"M"	"2015"	"2015"	108	14101	765.9
	"New Mexico"	"35"	"53 years"	"53"	"Male"	"M"	"2016"	"2016"	120	13339	899.6
	"New Mexico"	"35"	"53 years"	"53"	"Male"	"M"	"2017"	"2017"	101	12812	788.3
	"New Mexico"	"35"	"53 years"	"53"	"Male"	"M"	"2018"	"2018"	120	12380	969.3
	"New Mexico"	"35"	"53 years"	"53"	"Male"	"M"	"2019"	"2019"	101	11373	888.1
	"New Mexico"	"35"	"53 years"	"53"	"Male"	"M"	"2020 "	"2020"	112	11372	984.9
	"New Mexico"	"35"	"54 years"	"54"	"Male"	"M"	"2013"	"2013"	106	13681	774.8
	"New Mexico"	"35"	"54 years"	"54"	"Male"	"M"	"2014"	"2014"	119	14169	839.9
	"New Mexico"	"35"	"54 years"	"54"	"Male"	"M"	"2015"	"2015"	120	14029	855.4
	"New Mexico"	"35"	"54 years"	"54"	"Male"	"M"	"2016"	"2016"	118	13884	849.9
	"New Mexico"	"35"	"54 years"	"54"	"Male"	"M"	"2017"	"2017"	122	13011	937.7
	"New Mexico"	"35"	"54 years"	"54"	"Male"	"M"	"2018"	"2018"	107	12676	844.1
	"New Mexico"	"35"	"54 years"	"54"	"Male"	"M"	"2019"	"2019"	103	12263	839.9
	"New Mexico"	"35"	"54 years"	"54"	"Male"	"M"	"2020 "	"2020"	135	11269	1198.0
	"New Mexico"	"35"	"55 years"	"55"	"Male"	"M"	"2013"	"2013"	124	13761	901.1
	"New Mexico"	"35"	"55 years"	"55"	"Male"	"M"	"2014"	"2014"	139	13581	1023.5
	"New Mexico"	"35"	"55 years"	"55"	"Male"	"M"	"2015"	"2015"	109	14052	775.7
	"New Mexico"	"35"	"55 years"	"55"	"Male"	"M"	"2016"	"2016"	129	13947	924.9
	"New Mexico"	"35"	"55 years"	"55"	"Male"	"M"	"2017"	"2017"	137	13796	993.0
	"New Mexico"	"35"	"55 years"	"55"	"Male"	"M"	"2018"	"2018"	100	12972	770.9
	"New Mexico"	"35"	"55 years"	"55"	"Male"	"M"	"2019"	"2019"	108	12653	853.6
	"New Mexico"	"35"	"55 years"	"55"	"Male"	"M"	"2020 "	"2020"	161	12204	1319.2
	"New Mexico"	"35"	"56 years"	"56"	"Male"	"M"	"2013"	"2013"	136	13871	980.5
	"New Mexico"	"35"	"56 years"	"56"	"Male"	"M"	"2014"	"2014"	129	13621	947.1
	"New Mexico"	"35"	"56 years"	"56"	"Male"	"M"	"2015"	"2015"	149	13496	1104.0
	"New Mexico"	"35"	"56 years"	"56"	"Male"	"M"	"2016"	"2016"	139	13878	1001.6
	"New Mexico"	"35"	"56 years"	"56"	"Male"	"M"	"2017"	"2017"	133	13872	958.8
	"New Mexico"	"35"	"56 years"	"56"	"Male"	"M"	"2018"	"2018"	152	13697	1109.7
	"New Mexico"	"35"	"56 years"	"56"	"Male"	"M"	"2019"	"2019"	157	12850	1221.8
	"New Mexico"	"35"	"56 years"	"56"	"Male"	"M"	"2020 "	"2020"	161	12586	1279.2
	"New Mexico"	"35"	"57 years"	"57"	"Male"	"M"	"2013"	"2013"	149	13411	1111.0
	"New Mexico"	"35"	"57 years"	"57"	"Male"	"M"	"2014"	"2014"	137	13718	998.7
	"New Mexico"	"35"	"57 years"	"57"	"Male"	"M"	"2015"	"2015"	136	13501	1007.3
	"New Mexico"	"35"	"57 years"	"57"	"Male"	"M"	"2016"	"2016"	139	13397	1037.5
	"New Mexico"	"35"	"57 years"	"57"	"Male"	"M"	"2017"	"2017"	128	13872	922.7
	"New Mexico"	"35"	"57 years"	"57"	"Male"	"M"	"2018"	"2018"	136	13744	989.5
	"New Mexico"	"35"	"57 years"	"57"	"Male"	"M"	"2019"	"2019"	146	13629	1071.2
	"New Mexico"	"35"	"57 years"	"57"	"Male"	"M"	"2020 "	"2020"	151	12791	1180.5
	"New Mexico"	"35"	"58 years"	"58"	"Male"	"M"	"2013"	"2013"	142	13593	1044.7
	"New Mexico"	"35"	"58 years"	"58"	"Male"	"M"	"2014"	"2014"	118	13220	892.6
	"New Mexico"	"35"	"58 years"	"58"	"Male"	"M"	"2015"	"2015"	116	13497	859.5
	"New Mexico"	"35"	"58 years"	"58"	"Male"	"M"	"2016"	"2016"	143	13344	1071.6
	"New Mexico"	"35"	"58 years"	"58"	"Male"	"M"	"2017"	"2017"	149	13160	1132.2
	"New Mexico"	"35"	"58 years"	"58"	"Male"	"M"	"2018"	"2018"	132	13698	963.6
	"New Mexico"	"35"	"58 years"	"58"	"Male"	"M"	"2019"	"2019"	154	13541	1137.3
	"New Mexico"	"35"	"58 years"	"58"	"Male"	"M"	"2020 "	"2020"	196	13491	1452.8
	"New Mexico"	"35"	"59 years"	"59"	"Male"	"M"	"2013"	"2013"	144	12971	1110.2
	"New Mexico"	"35"	"59 years"	"59"	"Male"	"M"	"2014"	"2014"	145	13428	1079.8
	"New Mexico"	"35"	"59 years"	"59"	"Male"	"M"	"2015"	"2015"	143	13023	1098.1
	"New Mexico"	"35"	"59 years"	"59"	"Male"	"M"	"2016"	"2016"	161	13380	1203.3
	"New Mexico"	"35"	"59 years"	"59"	"Male"	"M"	"2017"	"2017"	151	13183	1145.4
	"New Mexico"	"35"	"59 years"	"59"	"Male"	"M"	"2018"	"2018"	148	13090	1130.6
	"New Mexico"	"35"	"59 years"	"59"	"Male"	"M"	"2019"	"2019"	142	13615	1043.0
	"New Mexico"	"35"	"59 years"	"59"	"Male"	"M"	"2020 "	"2020"	204	13431	1518.9
	"New Mexico"	"35"	"60 years"	"60"	"Male"	"M"	"2013"	"2013"	141	12675	1112.4
	"New Mexico"	"35"	"60 years"	"60"	"Male"	"M"	"2014"	"2014"	153	12794	1195.9
	"New Mexico"	"35"	"60 years"	"60"	"Male"	"M"	"2015"	"2015"	175	13270	1318.8
	"New Mexico"	"35"	"60 years"	"60"	"Male"	"M"	"2016"	"2016"	169	12906	1309.5
	"New Mexico"	"35"	"60 years"	"60"	"Male"	"M"	"2017"	"2017"	146	13318	1096.3
	"New Mexico"	"35"	"60 years"	"60"	"Male"	"M"	"2018"	"2018"	153	13132	1165.1
	"New Mexico"	"35"	"60 years"	"60"	"Male"	"M"	"2019"	"2019"	171	12991	1316.3
	"New Mexico"	"35"	"60 years"	"60"	"Male"	"M"	"2020 "	"2020"	210	13526	1552.6
	"New Mexico"	"35"	"61 years"	"61"	"Male"	"M"	"2013"	"2013"	146	12165	1200.2
	"New Mexico"	"35"	"61 years"	"61"	"Male"	"M"	"2014"	"2014"	153	12501	1223.9
	"New Mexico"	"35"	"61 years"	"61"	"Male"	"M"	"2015"	"2015"	172	12665	1358.1
	"New Mexico"	"35"	"61 years"	"61"	"Male"	"M"	"2016"	"2016"	148	13134	1126.8
	"New Mexico"	"35"	"61 years"	"61"	"Male"	"M"	"2017"	"2017"	157	12784	1228.1
	"New Mexico"	"35"	"61 years"	"61"	"Male"	"M"	"2018"	"2018"	168	13138	1278.7
	"New Mexico"	"35"	"61 years"	"61"	"Male"	"M"	"2019"	"2019"	176	13014	1352.4
	"New Mexico"	"35"	"61 years"	"61"	"Male"	"M"	"2020 "	"2020"	225	12833	1753.3
	"New Mexico"	"35"	"62 years"	"62"	"Male"	"M"	"2013"	"2013"	141	11963	1178.6
	"New Mexico"	"35"	"62 years"	"62"	"Male"	"M"	"2014"	"2014"	152	12037	1262.8
	"New Mexico"	"35"	"62 years"	"62"	"Male"	"M"	"2015"	"2015"	168	12266	1369.6
	"New Mexico"	"35"	"62 years"	"62"	"Male"	"M"	"2016"	"2016"	164	12453	1317.0
	"New Mexico"	"35"	"62 years"	"62"	"Male"	"M"	"2017"	"2017"	164	12804	1280.8
	"New Mexico"	"35"	"62 years"	"62"	"Male"	"M"	"2018"	"2018"	170	12618	1347.3
	"New Mexico"	"35"	"62 years"	"62"	"Male"	"M"	"2019"	"2019"	193	12976	1487.4
	"New Mexico"	"35"	"62 years"	"62"	"Male"	"M"	"2020 "	"2020"	229	12828	1785.2
	"New Mexico"	"35"	"63 years"	"63"	"Male"	"M"	"2013"	"2013"	156	12204	1278.3
	"New Mexico"	"35"	"63 years"	"63"	"Male"	"M"	"2014"	"2014"	189	11837	1596.7
	"New Mexico"	"35"	"63 years"	"63"	"Male"	"M"	"2015"	"2015"	165	11937	1382.3
	"New Mexico"	"35"	"63 years"	"63"	"Male"	"M"	"2016"	"2016"	195	12155	1604.3
	"New Mexico"	"35"	"63 years"	"63"	"Male"	"M"	"2017"	"2017"	182	12442	1462.8
	"New Mexico"	"35"	"63 years"	"63"	"Male"	"M"	"2018"	"2018"	197	12653	1556.9
	"New Mexico"	"35"	"63 years"	"63"	"Male"	"M"	"2019"	"2019"	180	12485	1441.7
	"New Mexico"	"35"	"63 years"	"63"	"Male"	"M"	"2020 "	"2020"	237	12880	1840.1
	"New Mexico"	"35"	"64 years"	"64"	"Male"	"M"	"2013"	"2013"	160	11822	1353.4
	"New Mexico"	"35"	"64 years"	"64"	"Male"	"M"	"2014"	"2014"	166	11988	1384.7
	"New Mexico"	"35"	"64 years"	"64"	"Male"	"M"	"2015"	"2015"	169	11716	1442.5
	"New Mexico"	"35"	"64 years"	"64"	"Male"	"M"	"2016"	"2016"	177	11747	1506.8
	"New Mexico"	"35"	"64 years"	"64"	"Male"	"M"	"2017"	"2017"	201	11938	1683.7
	"New Mexico"	"35"	"64 years"	"64"	"Male"	"M"	"2018"	"2018"	200	12230	1635.3
	"New Mexico"	"35"	"64 years"	"64"	"Male"	"M"	"2019"	"2019"	188	12504	1503.5
	"New Mexico"	"35"	"64 years"	"64"	"Male"	"M"	"2020 "	"2020"	247	12258	2015.0
	"New Mexico"	"35"	"65 years"	"65"	"Male"	"M"	"2013"	"2013"	172	11527	1492.1
	"New Mexico"	"35"	"65 years"	"65"	"Male"	"M"	"2014"	"2014"	167	11648	1433.7
	"New Mexico"	"35"	"65 years"	"65"	"Male"	"M"	"2015"	"2015"	199	11816	1684.2
	"New Mexico"	"35"	"65 years"	"65"	"Male"	"M"	"2016"	"2016"	194	11541	1681.0
	"New Mexico"	"35"	"65 years"	"65"	"Male"	"M"	"2017"	"2017"	190	11572	1641.9
	"New Mexico"	"35"	"65 years"	"65"	"Male"	"M"	"2018"	"2018"	222	11749	1889.5
	"New Mexico"	"35"	"65 years"	"65"	"Male"	"M"	"2019"	"2019"	201	12091	1662.4
	"New Mexico"	"35"	"65 years"	"65"	"Male"	"M"	"2020 "	"2020"	263	12350	2129.6
	"New Mexico"	"35"	"66 years"	"66"	"Male"	"M"	"2013"	"2013"	198	11810	1676.5
	"New Mexico"	"35"	"66 years"	"66"	"Male"	"M"	"2014"	"2014"	192	11387	1686.1
	"New Mexico"	"35"	"66 years"	"66"	"Male"	"M"	"2015"	"2015"	163	11495	1418.0
	"New Mexico"	"35"	"66 years"	"66"	"Male"	"M"	"2016"	"2016"	219	11728	1867.3
	"New Mexico"	"35"	"66 years"	"66"	"Male"	"M"	"2017"	"2017"	192	11409	1682.9
	"New Mexico"	"35"	"66 years"	"66"	"Male"	"M"	"2018"	"2018"	193	11534	1673.3
	"New Mexico"	"35"	"66 years"	"66"	"Male"	"M"	"2019"	"2019"	225	11689	1924.9
	"New Mexico"	"35"	"66 years"	"66"	"Male"	"M"	"2020 "	"2020"	240	12021	1996.5
	"New Mexico"	"35"	"67 years"	"67"	"Male"	"M"	"2013"	"2013"	170	8954	1898.6
	"New Mexico"	"35"	"67 years"	"67"	"Male"	"M"	"2014"	"2014"	212	11636	1821.9
	"New Mexico"	"35"	"67 years"	"67"	"Male"	"M"	"2015"	"2015"	175	11252	1555.3
	"New Mexico"	"35"	"67 years"	"67"	"Male"	"M"	"2016"	"2016"	193	11338	1702.2
	"New Mexico"	"35"	"67 years"	"67"	"Male"	"M"	"2017"	"2017"	200	11627	1720.1
	"New Mexico"	"35"	"67 years"	"67"	"Male"	"M"	"2018"	"2018"	228	11296	2018.4
	"New Mexico"	"35"	"67 years"	"67"	"Male"	"M"	"2019"	"2019"	208	11442	1817.9
	"New Mexico"	"35"	"67 years"	"67"	"Male"	"M"	"2020 "	"2020"	254	11552	2198.8
	"New Mexico"	"35"	"68 years"	"68"	"Male"	"M"	"2013"	"2013"	150	8760	1712.3
	"New Mexico"	"35"	"68 years"	"68"	"Male"	"M"	"2014"	"2014"	160	8862	1805.5
	"New Mexico"	"35"	"68 years"	"68"	"Male"	"M"	"2015"	"2015"	202	11426	1767.9
	"New Mexico"	"35"	"68 years"	"68"	"Male"	"M"	"2016"	"2016"	187	11083	1687.3
	"New Mexico"	"35"	"68 years"	"68"	"Male"	"M"	"2017"	"2017"	185	11218	1649.1
	"New Mexico"	"35"	"68 years"	"68"	"Male"	"M"	"2018"	"2018"	226	11538	1958.7
	"New Mexico"	"35"	"68 years"	"68"	"Male"	"M"	"2019"	"2019"	211	11172	1888.7
	"New Mexico"	"35"	"68 years"	"68"	"Male"	"M"	"2020 "	"2020"	264	11280	2340.4
	"New Mexico"	"35"	"69 years"	"69"	"Male"	"M"	"2013"	"2013"	179	8331	2148.6
	"New Mexico"	"35"	"69 years"	"69"	"Male"	"M"	"2014"	"2014"	176	8591	2048.7
	"New Mexico"	"35"	"69 years"	"69"	"Male"	"M"	"2015"	"2015"	166	8666	1915.5
	"New Mexico"	"35"	"69 years"	"69"	"Male"	"M"	"2016"	"2016"	211	11258	1874.2
	"New Mexico"	"35"	"69 years"	"69"	"Male"	"M"	"2017"	"2017"	198	10956	1807.2
	"New Mexico"	"35"	"69 years"	"69"	"Male"	"M"	"2018"	"2018"	222	11018	2014.9
	"New Mexico"	"35"	"69 years"	"69"	"Male"	"M"	"2019"	"2019"	220	11306	1945.9
	"New Mexico"	"35"	"69 years"	"69"	"Male"	"M"	"2020 "	"2020"	261	10933	2387.3
	"New Mexico"	"35"	"70 years"	"70"	"Male"	"M"	"2013"	"2013"	178	8501	2093.9
	"New Mexico"	"35"	"70 years"	"70"	"Male"	"M"	"2014"	"2014"	177	8166	2167.5
	"New Mexico"	"35"	"70 years"	"70"	"Male"	"M"	"2015"	"2015"	173	8425	2053.4
	"New Mexico"	"35"	"70 years"	"70"	"Male"	"M"	"2016"	"2016"	186	8500	2188.2
	"New Mexico"	"35"	"70 years"	"70"	"Male"	"M"	"2017"	"2017"	223	11035	2020.8
	"New Mexico"	"35"	"70 years"	"70"	"Male"	"M"	"2018"	"2018"	247	10801	2286.8
	"New Mexico"	"35"	"70 years"	"70"	"Male"	"M"	"2019"	"2019"	237	10803	2193.8
	"New Mexico"	"35"	"70 years"	"70"	"Male"	"M"	"2020 "	"2020"	290	11189	2591.8
	"New Mexico"	"35"	"71 years"	"71"	"Male"	"M"	"2013"	"2013"	161	7360	2187.5
	"New Mexico"	"35"	"71 years"	"71"	"Male"	"M"	"2014"	"2014"	180	8288	2171.8
	"New Mexico"	"35"	"71 years"	"71"	"Male"	"M"	"2015"	"2015"	191	7977	2394.4
	"New Mexico"	"35"	"71 years"	"71"	"Male"	"M"	"2016"	"2016"	179	8278	2162.4
	"New Mexico"	"35"	"71 years"	"71"	"Male"	"M"	"2017"	"2017"	207	8329	2485.3
	"New Mexico"	"35"	"71 years"	"71"	"Male"	"M"	"2018"	"2018"	246	10819	2273.8
	"New Mexico"	"35"	"71 years"	"71"	"Male"	"M"	"2019"	"2019"	245	10560	2320.1
	"New Mexico"	"35"	"71 years"	"71"	"Male"	"M"	"2020 "	"2020"	290	10699	2710.5
	"New Mexico"	"35"	"72 years"	"72"	"Male"	"M"	"2013"	"2013"	180	6816	2640.8
	"New Mexico"	"35"	"72 years"	"72"	"Male"	"M"	"2014"	"2014"	193	7224	2671.7
	"New Mexico"	"35"	"72 years"	"72"	"Male"	"M"	"2015"	"2015"	216	8057	2680.9
	"New Mexico"	"35"	"72 years"	"72"	"Male"	"M"	"2016"	"2016"	205	7819	2621.8
	"New Mexico"	"35"	"72 years"	"72"	"Male"	"M"	"2017"	"2017"	203	8218	2470.2
	"New Mexico"	"35"	"72 years"	"72"	"Male"	"M"	"2018"	"2018"	218	8161	2671.2
	"New Mexico"	"35"	"72 years"	"72"	"Male"	"M"	"2019"	"2019"	227	10585	2144.5
	"New Mexico"	"35"	"72 years"	"72"	"Male"	"M"	"2020 "	"2020"	327	10431	3134.9
	"New Mexico"	"35"	"73 years"	"73"	"Male"	"M"	"2013"	"2013"	180	6456	2788.1
	"New Mexico"	"35"	"73 years"	"73"	"Male"	"M"	"2014"	"2014"	174	6611	2632.0
	"New Mexico"	"35"	"73 years"	"73"	"Male"	"M"	"2015"	"2015"	201	7011	2866.9
	"New Mexico"	"35"	"73 years"	"73"	"Male"	"M"	"2016"	"2016"	232	7866	2949.4
	"New Mexico"	"35"	"73 years"	"73"	"Male"	"M"	"2017"	"2017"	213	7649	2784.7
	"New Mexico"	"35"	"73 years"	"73"	"Male"	"M"	"2018"	"2018"	211	8064	2616.6
	"New Mexico"	"35"	"73 years"	"73"	"Male"	"M"	"2019"	"2019"	228	7956	2865.8
	"New Mexico"	"35"	"73 years"	"73"	"Male"	"M"	"2020 "	"2020"	326	10421	3128.3
	"New Mexico"	"35"	"74 years"	"74"	"Male"	"M"	"2013"	"2013"	181	6087	2973.6
	"New Mexico"	"35"	"74 years"	"74"	"Male"	"M"	"2014"	"2014"	184	6260	2939.3
	"New Mexico"	"35"	"74 years"	"74"	"Male"	"M"	"2015"	"2015"	193	6451	2991.8
	"New Mexico"	"35"	"74 years"	"74"	"Male"	"M"	"2016"	"2016"	206	6832	3015.2
	"New Mexico"	"35"	"74 years"	"74"	"Male"	"M"	"2017"	"2017"	262	7618	3439.2
	"New Mexico"	"35"	"74 years"	"74"	"Male"	"M"	"2018"	"2018"	243	7472	3252.1
	"New Mexico"	"35"	"74 years"	"74"	"Male"	"M"	"2019"	"2019"	247	7822	3157.8
	"New Mexico"	"35"	"74 years"	"74"	"Male"	"M"	"2020 "	"2020"	255	7690	3316.0
	"New Mexico"	"35"	"75 years"	"75"	"Male"	"M"	"2013"	"2013"	178	5684	3131.6
	"New Mexico"	"35"	"75 years"	"75"	"Male"	"M"	"2014"	"2014"	192	5901	3253.7
	"New Mexico"	"35"	"75 years"	"75"	"Male"	"M"	"2015"	"2015"	204	6016	3391.0
	"New Mexico"	"35"	"75 years"	"75"	"Male"	"M"	"2016"	"2016"	195	6284	3103.1
