,death
78286,0
94246,1
41913,1
120630,0
149033,1
43417,1
27355,0
67705,0
53358,1
68803,1
71799,0
163466,0
22342,0
166366,0
37039,1
139799,0
102005,1
2091,0
148502,0
7105,0
41614,0
65134,1
9319,0
2534,1
125065,1
21251,0
83167,1
130536,1
203802,1
77617,0
31991,0
52711,0
5052,0
189105,1
132333,0
128940,1
84918,1
159569,0
184332,1
35229,1
54503,1
66753,0
176322,1
63962,0
108632,0
202808,0
141021,0
13679,1
88878,0
72840,1
156860,0
152999,0
30295,1
131535,0
52771,0
25950,1
199304,0
198443,0
17683,0
151088,1
168555,0
195302,0
69172,0
21314,0
179608,1
122456,0
22429,0
182256,0
173853,0
141416,0
205458,1
174955,1
78458,0
158510,0
82702,0
85355,0
136794,0
61203,0
151417,0
55917,0
71745,0
124305,1
150914,1
79164,1
39267,1
78178,1
199009,0
89750,1
134015,1
30043,1
169092,1
60910,0
70708,1
177950,0
121317,0
154659,0
116908,0
44493,0
167256,1
189562,0
146377,1
112702,1
54438,0
108345,1
163881,0
64411,0
6536,0
18209,0
110360,1
157575,0
207134,0
64702,0
82472,0
33037,0
70149,1
46875,0
28597,1
114715,0
86115,0
159817,1
160705,1
55320,0
131303,0
132588,1
92317,0
185591,0
110446,0
208466,1
180427,0
130083,0
1460,0
162486,0
20584,1
179467,0
156966,1
72393,0
25565,0
39905,0
116511,0
80348,1
161529,0
132988,0
155408,1
92729,1
150968,0
153274,0
35547,0
175537,0
162913,0
193549,1
190017,0
84882,1
174828,0
107608,1
182735,1
29916,0
96840,0
96171,0
19812,0
160156,1
76725,1
84327,1
120180,0
123702,1
191886,0
197401,0
156862,1
215069,1
150626,0
111703,0
90321,0
20795,0
51021,0
118211,0
189805,1
211688,1
43232,0
17932,0
56759,0
209368,1
14765,0
58715,0
119996,1
205039,0
162220,0
138332,0
136096,1
160814,0
173784,1
38175,0
71575,0
11700,0
60419,0
198780,0
133320,1
179183,1
35905,0
168497,0
24528,1
99297,0
136125,0
35788,0
157801,0
4408,0
40852,0
137274,0
39198,0
137971,0
134580,1
154649,0
214269,0
167607,1
206598,0
152298,0
121311,0
15783,1
115461,0
141974,1
193215,1
39981,0
148518,0
115129,1
207450,0
178524,0
44057,0
49089,1
117713,0
200936,0
60486,0
8897,0
4002,1
191943,0
173245,0
48190,0
141701,0
84116,0
194030,1
202449,0
162706,0
37210,0
178217,0
78663,1
54517,0
183999,0
31727,0
104958,0
77410,1
18157,0
210577,1
131017,0
85876,0
140046,0
13125,1
49960,0
5593,1
16306,0
83730,0
73723,0
186740,0
96322,1
100149,0
206161,0
128209,0
195715,1
92030,0
144683,0
21616,1
146197,1
59241,0
191217,0
99119,0
68861,0
41104,0
34194,1
63386,0
44385,0
19404,0
133999,1
143328,0
98760,0
93921,0
80378,0
179371,1
66981,0
142701,0
75535,0
5252,1
153328,1
34774,0
150903,0
103674,0
27753,0
60154,0
200717,0
1025,0
45981,1
45643,0
122179,0
42817,0
40309,0
177700,0
194056,0
197703,0
104541,1
207082,0
40006,0
57805,0
97700,1
2144,1
52681,1
189664,0
55189,0
140422,0
11705,1
2535,0
22524,0
93357,0
140321,1
116653,0
149190,0
205977,1
118225,1
181240,0
173660,0
37782,0
22778,1
98205,0
57190,0
117911,1
196073,0
45651,0
139127,1
151921,0
151155,1
103198,0
133087,0
189830,1
209621,0
44353,0
142225,1
166555,0
36421,0
18552,0
109761,1
115879,0
132647,0
188818,0
22226,0
53230,0
20149,1
94201,0
761,1
145189,1
104360,1
49017,1
143071,0
27954,1
18603,0
178214,0
89730,0
62068,0
27166,0
104746,1
190628,0
49303,1
9393,1
85700,0
2582,0
115611,1
124076,1
154212,0
167034,1
158025,1
64512,1
84879,0
211583,1
10082,0
50897,0
188436,0
82347,1
203577,0
83146,0
65057,0
180429,0
205504,0
32458,0
346,1
6516,1
156917,1
4549,0
119417,1
65266,0
200940,0
195324,1
189499,0
45606,0
4848,0
187109,0
166935,0
146252,0
183822,0
61195,1
191875,0
173943,1
140081,0
81553,0
70243,0
115507,0
80847,1
23536,1
205445,1
162547,0
111078,1
211461,0
211571,0
194929,0
76092,0
164818,1
75247,0
128162,0
51782,0
8862,1
8413,1
97698,1
20368,0
20187,0
170975,0
119355,0
44226,1
97165,0
81249,0
128349,0
111725,1
15075,0
149196,0
155934,0
193070,0
128505,1
201958,0
2386,0
116433,0
49175,0
126896,1
72667,0
176614,1
138750,1
69661,0
190469,0
70095,0
124725,0
112164,0
206849,0
35856,1
142472,1
209098,0
61402,1
109783,0
171835,0
69566,1
161432,0
24052,0
29346,1
114037,0
167912,0
99352,0
120607,0
206656,0
205980,1
89650,0
96461,0
138442,0
107364,0
77139,1
202501,1
181957,1
21463,1
155851,1
15870,0
101478,0
168449,1
81904,1
9912,0
47824,0
36950,0
108400,0
137939,1
128490,0
50745,0
133570,1
159144,0
177491,1
92550,0
10582,0
185280,1
114416,0
185063,0
27846,0
207471,0
3405,1
55941,0
71260,0
60225,0
184025,0
74326,1
8187,1
32144,0
170392,0
10956,0
205079,0
16333,1
128265,1
215115,0
16021,0
155020,0
21797,0
41368,0
132959,1
95008,0
162050,1
52780,0
18786,0
127690,0
140505,0
139410,0
3747,0
212263,1
96900,0
125728,1
116458,1
168793,1
209521,1
39495,0
204182,1
200559,1
97682,0
119729,0
140049,1
150865,1
67101,0
186537,1
19068,0
90112,0
17840,0
96046,1
200304,0
18680,0
83790,0
89579,0
95583,0
205242,0
29799,0
158551,0
64577,1
146763,0
76631,1
114680,0
15751,0
199944,1
87235,1
99464,1
32145,0
45666,0
209673,0
164636,1
27532,0
140327,0
28686,0
58029,1
167726,1
62473,0
91692,1
96957,0
172477,0
42420,0
95056,0
142560,0
37211,1
173491,0
32637,0
66322,1
17457,0
74994,0
74170,0
16181,0
133956,1
99525,0
1069,0
53705,0
192285,0
70360,0
157109,0
80694,1
47745,0
100133,1
109532,1
138739,0
65224,1
214630,0
167551,0
171739,1
58595,0
56306,0
89342,0
122505,0
31143,0
111267,0
89813,0
32945,1
6409,1
30241,0
201646,0
9836,0
158190,0
165315,1
30280,0
166124,0
171518,0
96625,0
49817,0
59934,0
99883,0
45310,0
131813,0
14039,0
109560,0
93240,0
29073,0
189011,1
161218,0
18406,0
164458,0
161160,1
26088,0
156627,0
136476,0
59161,1
198089,0
5383,0
1539,0
45934,1
73411,1
31027,0
87900,0
116076,0
135776,0
106934,0
9267,0
144066,0
139195,1
132828,0
26691,1
77650,0
115435,0
78719,0
131860,0
81319,0
58435,0
108278,1
63520,0
147477,1
69140,0
155921,0
56979,0
84772,0
183977,1
14973,1
170646,0
178103,0
32850,1
95753,0
29560,0
3719,0
113231,0
103134,1
62123,0
212089,1
92419,1
168088,1
126692,1
62820,0
2503,0
5219,0
151255,0
152457,0
141735,1
198712,0
145057,0
132047,0
19880,0
155764,0
163263,0
43668,1
84019,1
93086,1
782,0
13640,0
106341,1
211281,1
100766,0
88608,1
29072,0
210958,1
49052,0
165899,0
185019,0
145595,1
14519,0
151753,1
208858,0
71448,0
177263,0
160771,1
142939,1
71998,0
167000,0
207927,1
208069,0
197417,1
49790,0
110879,0
84107,1
133566,1
109414,0
178862,0
150510,0
175366,0
38640,1
120651,0
168480,0
61131,0
156797,0
177732,0
120375,1
193248,0
116675,1
40608,0
95259,0
73938,0
66145,1
120470,1
201278,1
57806,0
202278,1
160208,0
193309,0
63490,0
80618,1
207514,1
12640,1
210733,1
202792,0
114442,0
167241,1
41563,1
55773,0
55261,0
98687,1
150403,0
142455,0
168735,1
164573,0
204124,0
34440,0
10122,1
213611,0
203803,0
63105,1
18600,1
96884,1
147213,0
198307,1
24159,0
55819,0
81344,0
186135,0
63121,0
76342,1
25981,0
18377,0
204696,0
1047,1
105257,0
59675,1
133385,0
91808,1
39511,0
79844,0
151715,0
128282,0
39164,0
127152,0
76816,1
116285,1
156031,0
96917,1
40422,0
140711,0
140581,1
45284,1
161847,0
210890,1
5078,1
60836,0
164812,1
177887,0
188083,0
13062,0
127581,1
121429,1
212757,0
151612,0
135908,0
133868,1
48779,0
123015,0
32958,0
202043,0
53463,1
158307,0
151791,1
112171,1
153518,0
202627,0
42664,0
79438,0
164130,0
78737,1
49670,0
151265,0
70321,1
158596,1
214057,0
162602,1
158824,1
123287,0
80636,0
13840,1
169616,1
2394,1
205288,0
28830,0
171675,1
42863,1
8931,1
186489,0
185306,0
88321,0
11810,0
103446,0
81304,1
47980,0
29796,1
12125,0
117353,1
47400,0
37813,1
63476,1
135873,0
74316,0
142035,0
141937,1
157122,0
128381,0
116238,0
200056,0
38514,1
136490,0
112058,0
152769,1
155837,1
165996,1
163607,0
24011,0
206731,0
21319,0
30245,1
65156,0
71223,0
198193,1
203740,0
186648,0
70587,1
121093,1
207888,0
164297,0
147372,0
144909,0
78194,1
197851,0
192072,0
59663,0
159345,1
168141,0
3973,0
55308,0
93168,0
136997,1
157903,0
45911,1
2615,0
204551,0
169039,0
177347,1
79747,0
162180,1
92160,0
199796,0
114613,1
123385,0
60518,1
97457,1
165582,1
204448,0
101875,0
152737,1
38135,0
148371,1
134934,0
86317,1
23241,0
44720,0
7486,0
189749,0
147199,0
4117,0
54616,1
73427,1
208834,0
159417,1
164326,0
173111,0
18542,1
213020,1
71713,1
160144,0
91232,1
184217,1
151329,0
58575,1
24637,0
67982,0
41649,1
20678,0
108548,0
38754,1
185687,0
135952,1
77846,0
138179,0
59115,1
27001,0
130352,1
184269,0
137234,0
71643,1
190458,0
158543,0
27906,0
117902,0
63091,0
72832,0
21114,0
21637,1
158160,0
78330,0
127891,0
30703,1
64150,0
146626,0
104270,1
45688,0
84422,0
99860,0
68242,0
84695,1
197015,0
81515,0
213109,0
106185,1
97967,0
55934,1
156411,0
123350,0
209770,0
152653,0
160351,0
194307,0
137515,0
33316,1
188370,0
102521,0
157811,0
77518,0
57361,0
28669,0
127451,1
185369,0
134476,0
94912,0
158529,0
164751,1
15727,0
14149,0
145438,0
6287,0
68448,0
206113,0
18385,0
88549,0
36955,1
97374,0
86055,1
145326,0
42458,0
214978,1
153076,0
68258,1
48176,1
104786,1
12426,0
104610,0
45082,0
12732,1
180477,0
60244,1
135018,0
32150,0
109078,0
165068,0
155317,1
7656,0
85717,0
114716,1
187688,0
130220,0
162253,0
111967,1
41719,0
176041,0
155984,0
175318,0
103939,0
114662,0
85392,0
171466,0
90111,0
167797,0
41416,0
56136,0
26319,0
181593,0
139806,0
115715,0
159158,0
25700,0
152970,1
185457,0
40094,0
136533,0
4490,0
115529,0
49573,1
142630,0
187580,0
203,0
158225,1
156898,0
124226,0
169271,0
132332,1
162409,0
36206,0
198481,0
198127,0
78148,0
122835,1
126246,0
158676,0
34704,0
77856,0
171699,1
205404,0
97308,0
60003,0
49112,0
30820,0
208473,1
150426,0
106517,0
202451,0
20116,0
113048,1
193631,0
73709,0
131630,1
22230,0
58348,0
184972,0
184150,0
70270,1
119172,0
160586,1
43737,0
191276,0
91463,1
2638,1
59822,0
28561,0
6110,0
159383,1
146617,1
49186,0
108258,0
212832,0
69686,0
24693,0
36279,0
104876,0
109590,0
174976,1
171845,0
150645,1
51522,0
186741,0
141469,0
125026,1
65062,1
111879,0
175543,0
76122,1
155419,0
165516,0
78763,1
156149,1
71277,0
117763,0
153671,1
370,0
191446,0
36182,0
186251,1
88145,0
38679,1
3992,0
10677,0
189490,0
194419,0
68124,0
193954,0
58588,0
38897,0
56420,0
155337,0
130439,0
56022,0
53482,0
179012,1
118039,0
160524,0
131893,1
75930,1
125968,0
163131,0
138926,0
196177,0
196845,0
9909,1
27136,0
200834,1
162237,0
153056,0
9231,0
127394,1
98292,0
18847,1
34472,0
212217,1
35451,0
63011,1
165221,1
83417,0
83372,0
94292,0
15236,0
3994,0
69541,1
90534,1
198197,0
136540,0
16313,1
52967,0
211312,0
151532,0
199925,0
133496,0
121926,0
82642,1
69036,1
27147,1
200052,0
160980,0
166831,0
186112,0
206728,1
118299,1
106116,0
47481,1
201015,1
127471,0
147582,1
194022,0
33272,0
166059,0
320,0
47644,1
68169,0
89804,0
189001,1
125031,0
47077,0
21053,1
28415,0
145738,0
204104,0
6523,0
179588,0
213101,1
137114,0
93085,0
170323,0
210466,0
119839,0
78232,0
200532,0
160950,0
171293,0
32631,0
107834,0
186911,1
64358,1
43946,0
135361,0
65673,1
196699,1
71166,0
187162,1
90974,0
175982,0
200083,0
196594,0
15271,1
191699,1
59385,1
33848,0
194026,1
142228,0
199058,1
196797,0
30364,0
17684,0
42452,0
140534,0
84257,0
93660,0
133524,1
204064,0
133914,0
121652,0
105708,0
173805,1
213213,1
118806,0
215252,0
87371,0
70889,0
147358,0
84134,0
159562,1
22857,0
108114,1
151231,0
208154,0
167935,0
135154,0
152514,0
205323,1
130288,0
29453,0
8753,0
5520,0
72077,1
46836,1
33015,1
147371,1
192212,1
8075,1
78369,0
210088,0
48451,1
144627,1
32663,1
185032,0
52624,0
161410,0
43678,0
84807,0
32952,0
15018,1
138057,0
126727,0
154719,1
74733,0
157511,1
194641,0
173253,0
126008,0
127445,0
45993,1
114734,0
173143,0
194333,1
163564,0
19125,1
157582,0
27638,1
156302,0
171084,1
52280,1
146600,0
95089,0
135341,0
105771,0
168066,0
5678,0
128582,0
173498,0
136351,0
153700,0
67630,0
168548,0
115362,0
211994,1
110893,0
73951,0
28853,0
106237,0
142685,0
189314,1
44893,1
191002,0
124272,0
194715,1
4790,1
211246,0
100672,0
99531,0
93782,0
35593,0
119183,1
8390,0
29578,1
94454,0
34340,0
86630,0
133484,1
107494,0
208356,0
47893,0
95402,1
55609,1
67968,0
108354,0
47267,1
172203,0
47022,0
32153,0
107583,0
168939,1
9851,0
43614,0
62394,0
2313,0
91201,0
85782,0
184210,1
181515,0
144932,0
62804,1
54933,0
133807,1
52485,1
2798,1
207202,0
196106,0
73516,1
215012,1
194443,0
127838,0
5637,1
52614,0
72453,0
133312,0
69276,0
154482,1
98689,1
142062,0
28007,0
72908,0
140189,0
163013,0
42311,0
138132,0
212372,0
181692,1
183247,0
57560,0
150102,0
87505,0
68337,0
47805,0
13342,0
86803,1
111757,0
197407,0
31045,1
79273,1
208752,0
106571,1
44577,0
34297,0
195199,1
154202,0
9736,0
112577,0
103443,0
99691,0
205085,0
10952,0
24679,0
67749,0
114449,0
98961,1
78536,0
190692,0
83269,1
128798,0
46652,0
83433,0
191087,0
32404,0
160733,1
58442,1
41583,0
90035,0
164309,1
27268,0
19029,0
73905,1
13526,1
154547,1
96173,0
168982,0
4772,0
63627,0
171397,0
201468,1
136281,1
30965,1
169051,1
2943,1
91742,0
12480,0
214387,0
141414,1
92529,0
2039,1
129650,1
147867,0
77206,1
131870,1
167413,1
156594,0
30230,0
140821,0
97064,0
56658,1
140801,0
210013,1
170200,0
50084,1
161047,0
73604,1
107095,0
125933,1
135582,0
163976,0
190563,0
209345,0
118814,1
179958,0
140001,1
7481,1
1811,1
131821,1
113024,0
111309,0
196496,0
124649,1
83723,0
42165,0
123759,0
61516,1
90645,0
213209,1
190798,1
179447,0
14592,0
95002,0
51671,1
17653,0
193609,0
161627,0
52965,1
164362,0
215598,1
3066,0
62101,0
84682,0
108790,0
209624,0
81192,0
139442,0
11979,0
8582,0
28925,1
171980,0
63535,0
184163,0
174235,0
91455,0
114181,0
68585,0
196485,1
193164,0
132232,1
131705,0
87420,0
42912,1
91231,1
152706,0
47728,0
187180,0
210119,0
166466,0
144958,1
151370,1
149766,1
123708,1
29886,1
43730,0
135701,1
135491,0
90316,0
161697,0
61678,0
82963,1
148525,1
53481,1
28046,0
159858,0
103682,0
175850,1
82162,0
77273,1
111962,0
121047,1
209824,0
148350,0
28328,1
119944,1
162763,0
6019,1
23550,0
153281,1
171032,0
46398,0
115836,0
51918,0
201674,1
7060,1
184786,0
84954,0
186495,0
102389,0
115893,0
160695,1
161119,1
181014,0
2217,1
111282,0
107625,0
194922,0
111570,0
165146,1
186851,0
63935,0
198893,0
181385,1
3971,0
124243,0
131090,1
120065,1
181023,0
206548,0
12971,0
166161,1
68312,1
175532,0
62082,1
59063,0
68881,1
163769,1
180038,0
90850,0
209954,0
118904,1
188061,1
131294,0
149972,0
44318,0
154423,0
103352,1
21541,0
197445,0
113779,0
31363,0
130102,0
171933,0
97242,1
97785,0
172188,1
202210,0
150325,1
90405,0
179285,0
35435,1
211660,0
165999,0
212190,0
104692,0
53861,0
74296,0
122006,0
213689,0
202241,0
63026,0
205053,0
168096,1
131594,0
199264,0
73350,0
11908,0
14512,0
130096,1
15982,1
164323,0
29684,0
143770,1
215662,0
190861,0
10038,0
193980,0
194937,1
148917,0
41481,0
181802,0
3391,0
22670,0
142616,1
35457,0
147319,0
38598,0
146734,0
179476,1
69288,0
91580,1
7156,0
11721,0
111609,1
168313,0
105481,1
33009,0
74590,0
9114,0
34756,0
35962,1
103023,1
13460,0
24268,0
99260,0
38258,1
96124,1
105115,0
83397,1
180571,0
11465,1
138381,1
118473,1
28292,1
128494,0
208179,1
75061,1
30459,0
53084,0
203397,0
36067,0
57964,0
20577,0
6879,0
189225,1
165965,0
44012,0
165611,1
44348,0
183235,0
214657,1
41996,0
99907,0
50730,1
75068,0
167383,1
39662,0
48108,0
188236,0
43340,0
130274,0
6579,0
34235,0
164640,0
64105,0
126264,0
102082,0
123319,0
115710,0
165933,0
128223,1
60083,0
212617,1
185,1
213986,0
85257,1
109360,0
97642,0
141257,1
139613,0
94872,0
153329,0
15695,0
169101,1
215801,0
103420,1
11449,0
48052,0
33177,0
12926,0
60962,0
99410,1
118489,1
200322,0
111172,0
119520,1
13241,0
200722,0
173400,0
41102,0
174191,0
212340,0
92416,0
137509,0
14177,0
155588,0
65976,0
196863,0
102192,0
21643,1
137963,0
171445,0
85480,1
165171,0
117461,0
196301,0
208664,1
122954,0
65049,0
40004,0
64756,0
25149,0
98070,1
148556,1
102514,0
148851,0
100761,0
104419,0
192409,0
36000,0
90173,1
44583,1
39139,1
29827,0
125961,0
142994,0
214797,0
60512,0
214346,1
80247,0
211629,0
100154,1
17794,1
183353,0
186425,1
80290,0
152534,0
55714,0
8808,0
56614,0
102650,0
1262,0
33626,0
120126,0
37688,0
114333,1
49984,0
183006,1
157410,1
128496,0
106521,0
97862,1
8659,0
42274,0
178227,0
76162,0
114389,0
40352,0
83651,0
115248,0
134112,0
14755,0
160320,1
132792,1
6538,0
213343,1
73939,0
36755,1
195126,1
106995,0
40182,1
8452,1
197721,0
127399,1
193613,0
197190,0
206832,0
4820,1
57111,0
202715,1
87672,0
63108,0
9347,1
205777,0
106687,0
138133,1
178793,0
177437,0
36189,0
46673,1
63270,0
100341,0
53284,1
169537,0
77720,1
66606,0
86401,0
14732,0
6106,1
152430,1
210812,1
191043,1
179265,1
204582,0
139290,1
32919,0
190973,1
122735,0
121974,0
9976,0
8738,0
75093,0
52021,1
47170,0
158090,0
27097,0
115635,0
54807,0
125527,1
206687,0
48814,1
88062,0
81885,0
205451,1
50365,1
109038,1
47758,0
43791,0
196802,0
148172,0
196968,1
58217,0
194507,1
214353,1
2270,1
113314,0
83918,1
163326,0
75074,0
136105,1
76986,0
70611,0
5944,1
68587,0
82138,1
113628,0
159966,1
170402,0
145762,0
181170,0
123371,0
25577,0
59010,0
162281,1
28832,0
142387,0
42785,0
12986,1
9500,0
4176,0
192946,1
207483,0
181794,0
88416,1
61062,1
210714,0
197923,0
133363,0
66334,1
2065,0
56007,1
148752,0
181473,0
132889,0
21598,1
158267,0
72307,0
62192,0
167920,0
148812,1
207563,0
71418,1
116311,1
117040,0
200407,0
6683,0
121348,1
68709,1
58665,1
88144,1
34760,1
72320,1
137670,0
77515,1
170496,0
206341,1
207828,0
30817,1
57065,0
36369,1
146519,0
93804,1
7756,0
94728,0
165326,0
85327,0
48570,0
84767,0
54539,0
92941,0
107031,0
20489,0
207260,0
28031,1
206421,1
209144,0
35404,0
182893,0
31641,0
11801,1
17696,0
55079,1
200980,1
121186,0
22661,0
53809,1
136525,0
181905,0
138567,0
54572,1
62951,1
14500,0
178630,1
88015,1
93986,0
66655,0
132720,1
56176,1
133194,1
189654,0
138298,0
30515,0
5487,0
75260,1
145008,1
118114,1
37854,0
38326,1
6662,0
99630,0
50712,1
8892,0
16435,1
141157,0
54672,1
163167,1
116404,1
167712,1
166314,1
4536,0
61734,0
204919,0
195342,1
112833,0
48065,0
203632,0
176365,0
44382,1
31451,0
128598,0
161861,0
185029,1
74923,0
25183,1
66422,0
109879,0
201621,1
162904,0
176935,0
33509,0
117845,0
127204,0
133047,0
84060,0
168429,1
112682,1
5975,0
103671,0
123795,0
16626,1
154340,1
126099,0
7014,1
89276,1
152211,1
209299,0
183355,0
150603,0
189963,1
111340,0
52004,0
204226,0
42284,1
36288,0
118485,0
10673,0
78217,0
106834,1
70088,0
39462,0
94347,1
2632,0
37493,0
190823,0
113667,0
125108,0
11331,0
109462,0
132590,0
173626,0
142806,0
24349,0
31290,1
188449,0
93713,1
59541,0
26950,1
71817,1
157525,1
56437,1
69003,1
86482,0
40998,1
112637,1
94440,0
154712,0
135931,0
132592,0
8164,0
85087,0
6105,1
73457,0
183499,1
177277,0
3151,0
27277,0
15720,0
197092,0
141435,0
119349,0
167272,1
156415,0
97819,1
206457,0
131855,0
198206,0
70579,1
196738,0
110147,0
58799,0
118809,0
89151,0
148760,0
22332,0
200126,0
163448,0
36643,0
11422,1
52499,0
203294,0
85870,1
109315,0
145991,0
42210,0
124248,1
94349,0
8302,1
4192,0
27448,0
41234,0
193478,1
150602,1
104622,0
95313,0
37698,1
64833,0
201873,1
138642,0
68759,0
85866,0
34654,0
128429,0
38511,0
178138,0
48145,0
146220,1
201335,0
91361,0
132970,0
22937,1
150358,1
215672,0
62960,0
69550,0
80848,0
174540,0
69688,0
206093,1
107692,0
213099,1
41106,0
127882,1
202630,1
87127,1
9494,0
780,1
32503,1
179204,0
168956,0
194076,1
189302,0
23728,0
131253,0
14029,1
22520,1
18296,0
161412,0
148094,1
109884,0
126066,0
7437,0
116829,0
124514,0
82957,1
307,0
15640,0
36575,0
194152,1
18889,0
42279,0
65295,1
151456,0
49738,0
164848,0
160636,1
65319,0
154117,0
110479,1
73295,1
168459,1
87584,1
144434,0
84042,1
154130,0
184106,0
34973,0
44411,0
8672,0
94283,0
125907,0
111002,0
198961,0
54936,1
142702,0
213412,1
1543,1
69229,0
88506,0
30794,0
180912,1
53308,0
55935,1
93667,0
122983,0
91915,1
91004,0
203686,1
107987,0
178951,0
92635,0
120799,1
196641,1
11205,1
147341,0
177716,0
166176,0
82165,0
190544,0
162563,0
138930,0
74058,0
41554,0
43237,1
154333,1
212530,0
182962,0
105440,0
152925,0
113993,1
203370,0
39339,0
181307,0
45449,0
46163,1
206727,0
204862,0
138196,0
20996,0
125825,1
7625,0
94051,0
108151,0
203255,0
119696,1
68562,1
86620,0
113670,0
4430,0
154762,1
178481,0
194326,0
45023,0
9926,0
65596,1
211130,1
153383,0
56547,0
18352,0
31023,1
166412,1
135724,1
111542,1
197522,0
123373,1
54080,0
2789,0
25954,1
84545,0
186407,0
45521,1
43597,0
155885,0
159242,0
93324,0
40471,0
53342,0
202652,1
200704,0
73970,1
209017,1
57468,0
126417,0
165430,0
96754,0
162440,0
24516,1
109914,0
96504,0
48626,0
209538,0
124605,0
54445,0
38345,0
138276,1
78590,0
100056,0
177822,0
107875,1
147252,0
175713,1
187045,0
185872,0
210673,0
188702,0
167576,1
135404,0
2424,0
75908,1
5285,1
156369,0
144526,1
37102,0
140246,1
10530,0
97814,0
108866,0
202300,1
933,0
108214,1
195767,1
15946,0
172262,1
200383,1
172728,0
4907,0
202012,0
114508,1
146794,0
92506,0
57537,0
25093,1
148717,1
86595,1
189497,0
70382,0
70940,1
74615,0
66919,0
102591,1
215679,0
176453,0
94845,0
153975,0
150794,0
63510,0
83903,0
191171,0
104287,0
108600,0
205997,1
56238,0
87825,1
197150,0
45020,1
93321,1
70557,1
171003,1
56360,1
2982,1
201088,0
154574,0
42966,0
47349,0
131513,0
65321,0
59605,0
27326,0
130028,0
156554,0
170867,1
28590,0
11870,0
5060,0
2919,0
205353,0
163006,0
7755,1
172911,0
67639,0
114686,0
97755,1
120648,0
161093,1
148623,1
108454,0
42438,1
90006,1
127442,0
184974,0
128461,0
208038,0
156671,1
99482,0
111587,0
188493,1
164252,0
137806,0
20853,0
205007,0
39169,0
95970,1
136521,0
83969,1
11770,0
150052,0
173167,0
9887,0
189575,1
67259,0
180197,0
125886,1
79745,0
175136,0
148332,0
86701,1
176902,0
78216,1
144003,0
119112,0
60599,1
132918,0
165095,1
45519,0
212750,0
120721,0
57367,0
104566,0
6127,1
167467,0
111586,1
54119,0
63670,1
66763,0
169349,1
128412,0
101480,1
182890,0
188412,1
173719,0
87146,0
199313,0
211705,1
178264,0
145654,0
135573,0
55618,0
98068,0
97382,0
69919,1
192681,1
38074,0
88423,0
167428,0
44171,0
104884,0
13676,0
141069,0
156995,0
12416,1
2853,0
188985,0
11139,1
12095,0
140011,0
196205,0
14394,0
163779,0
173234,1
53756,1
85448,0
603,0
202113,0
211918,0
11516,1
109971,0
75765,0
87800,0
167080,0
111525,0
195985,0
120149,0
57963,0
60576,1
117611,1
215416,1
77681,0
34521,0
71034,0
65023,1
135897,0
47153,1
41774,0
211919,0
53299,1
135145,0
151297,0
8914,0
197224,0
87847,1
13802,1
159987,0
137452,0
36456,0
155812,0
161948,0
22445,1
205628,0
51589,1
216034,1
46625,1
161434,0
81945,1
45900,0
34462,1
164768,1
39075,0
160437,1
44771,1
40034,0
32512,1
46951,0
192926,0
68344,0
215524,0
138978,0
14,0
65459,0
105755,0
183955,0
190078,0
175652,0
206734,1
36738,1
36764,0
72514,0
46638,1
145268,1
19659,0
134686,0
78402,0
209161,1
48420,0
41549,0
45061,0
180866,0
108723,0
53058,1
56333,0
107301,0
46954,1
103248,0
64473,1
181512,1
90922,0
21776,0
123326,0
7727,1
128036,0
201785,1
181835,1
209220,0
39692,0
55626,0
206712,0
17852,0
206118,0
101678,0
52707,0
159207,1
128937,0
132368,1
4240,1
49571,0
93345,0
75623,1
74657,1
150806,0
143039,1
61253,1
3998,1
516,0
123460,0
84473,0
172803,0
40044,0
170604,1
10820,0
214035,0
155665,0
37027,0
67134,0
167793,0
80630,0
181604,0
80955,1
18803,0
16750,1
3798,1
115798,0
32589,0
79661,1
117633,1
85550,0
153307,1
159122,0
132479,0
157028,1
967,1
119140,1
146042,0
128735,1
171906,0
62637,1
141919,1
31207,0
176694,0
71574,0
31123,1
79892,1
153460,0
166727,1
104683,0
87799,0
55139,1
77134,0
2468,0
79104,1
169503,1
214977,0
92187,1
24899,1
11788,0
43513,0
44478,0
140653,1
52767,1
186748,1
198596,0
131891,0
10512,0
24147,0
186365,1
435,0
21671,0
44797,1
115448,0
135957,0
51408,0
124593,1
93697,0
114776,1
12854,0
108547,1
42793,1
158373,0
188121,0
96673,0
89596,1
153036,0
156786,0
170468,0
210495,1
68196,0
47522,0
106973,1
125276,1
171083,1
156136,0
2810,0
89131,1
5451,0
180637,0
190132,0
75202,0
77704,0
191907,0
214960,0
114293,0
9365,0
11468,0
80502,1
76861,0
24204,0
96474,0
48715,0
22113,0
144491,0
199663,0
74482,1
84413,0
201299,0
20446,1
16345,0
156420,0
186370,0
71706,0
169592,0
191183,0
212262,1
88888,0
98634,0
100415,1
119671,1
46694,0
17797,0
174615,0
53934,0
51041,0
153428,0
131736,0
134297,0
151691,0
110994,0
154786,0
5491,0
165615,0
145917,0
121501,0
136605,0
198063,1
98613,1
115550,0
53038,1
139999,1
116449,1
137195,0
102912,0
96904,1
158349,1
155176,0
93951,0
103978,0
144961,0
34483,0
214274,0
16568,1
208092,1
4376,1
13628,0
14368,0
3300,1
1723,0
108511,0
167032,1
209032,0
125111,0
15427,1
